 time[s]              longitude[deg]       latitude[deg]        azimuth[deg]
 1.8100000500612E+04  8.9999980902526E+01  1.0529571127271E+02  4.5000584059616E+01
 1.8100002000612E+04  8.9999980902526E+01 -1.6470545684837E+02  4.5000584059616E+01
 1.8100003500612E+04  8.9999980902526E+01 -7.4706624969458E+01  4.5000584059616E+01
 1.8100005000612E+04  8.9999980902526E+01  1.5292206909458E+01  4.5000584059616E+01
 1.8100006500612E+04  8.9999980902526E+01  1.0529103878837E+02  4.5000584059616E+01
 1.8100008000612E+04  8.9999980902526E+01 -1.6471012933271E+02  4.5000584059616E+01
 1.8100009500612E+04  8.9999980902526E+01 -7.4711297453795E+01  4.5000584059616E+01
 1.8199990500512E+04  8.9999980902526E+01  2.7428759809055E+01  4.5000584059616E+01
 1.8199992000512E+04  8.9999980902526E+01  1.1742759168797E+02  4.5000584059616E+01
 1.8199993500512E+04  8.9999980902526E+01 -1.5257357643311E+02  4.5000584059616E+01
 1.8199995000512E+04  8.9999980902526E+01 -6.2574744554193E+01  4.5000584059616E+01
 1.8199996500512E+04  8.9999980902526E+01  2.7424087324724E+01  4.5000584059616E+01
 1.8199998000512E+04  8.9999980902526E+01  1.1742291920364E+02  4.5000584059616E+01
 1.8199999500512E+04  8.9999980902526E+01 -1.5257824891744E+02  4.5000584059616E+01
 1.8200001000512E+04  8.9999980902526E+01 -6.2579417038524E+01  4.5000584059616E+01
 1.8200002500512E+04  8.9999980902526E+01  2.7419414840394E+01  4.5000584059616E+01
 1.8200004000512E+04  8.9999980902526E+01  1.1741824671931E+02  4.5000584059616E+01
 1.8200005500512E+04  8.9999980902526E+01 -1.5258292140177E+02  4.5000584059616E+01
 1.8200007000512E+04  8.9999980902526E+01 -6.2584089522854E+01  4.5000584059616E+01
 1.8200008500512E+04  8.9999980902526E+01  2.7414742356063E+01  4.5000584059616E+01
 1.8299991000411E+04  8.9999980902526E+01 -1.4044636847294E+02  4.5000584059616E+01
 1.8299992500411E+04  8.9999980902526E+01 -5.0447536594030E+01  4.5000584059616E+01
 1.8299994000411E+04  8.9999980902526E+01  3.9551295284886E+01  4.5000584059616E+01
 1.8299995500411E+04  8.9999980902526E+01  1.2955012716380E+02  4.5000584059616E+01
 1.8299997000411E+04  8.9999980902526E+01 -1.4045104095728E+02  4.5000584059616E+01
 1.8299998500411E+04  8.9999980902526E+01 -5.0452209078369E+01  4.5000584059616E+01
 1.8300000000411E+04  8.9999980902526E+01  3.9546622800546E+01  4.5000584059616E+01
 1.8300001500411E+04  8.9999980902526E+01  1.2954545467946E+02  4.5000584059616E+01
 1.8300003000411E+04  8.9999980902526E+01 -1.4045571344162E+02  4.5000584059616E+01
 1.8300004500411E+04  8.9999980902526E+01 -5.0456881562708E+01  4.5000584059616E+01
 1.8300006000411E+04  8.9999980902526E+01  3.9541950316207E+01  4.5000584059616E+01
 1.8300007500411E+04  8.9999980902526E+01  1.2954078219512E+02  4.5000584059616E+01
 1.8300009000411E+04  8.9999980902526E+01 -1.4046038592596E+02  4.5000584059616E+01
 1.8399990000310E+04  8.9999980902526E+01 -3.8320328621138E+01  4.5000584059616E+01
 1.8399991500310E+04  8.9999980902526E+01  5.1678503257779E+01  4.5000584059616E+01
 1.8399993000310E+04  8.9999980902526E+01  1.4167733513670E+02  4.5000584059616E+01
 1.8399994500310E+04  8.9999980902526E+01 -1.2832383298439E+02  4.5000584059616E+01
 1.8399996000310E+04  8.9999980902526E+01 -3.8325001105469E+01  4.5000584059616E+01
 1.8399997500310E+04  8.9999980902526E+01  5.1673830773448E+01  4.5000584059616E+01
 1.8399999000310E+04  8.9999980902526E+01  1.4167266265237E+02  4.5000584059616E+01
 1.8400000500310E+04  8.9999980902526E+01 -1.2832850546872E+02  4.5000584059616E+01
 1.8400002000310E+04  8.9999980902526E+01 -3.8329673589800E+01  4.5000584059616E+01
 1.8400003500310E+04  8.9999980902526E+01  5.1669158289117E+01  4.5000584059616E+01
 1.8400005000310E+04  8.9999980902526E+01  1.4166799016803E+02  4.5000584059616E+01
 1.8400006500310E+04  8.9999980902526E+01 -1.2833317795305E+02  4.5000584059616E+01
 1.8400008000310E+04  8.9999980902526E+01 -3.8334346074132E+01  4.5000584059616E+01
 1.8400009500310E+04  8.9999980902526E+01  5.1664485804786E+01  4.5000584059616E+01
 1.8499990500209E+04  8.9999980902526E+01  1.5380454305885E+02  4.5000584059616E+01
 1.8499992000209E+04  8.9999980902526E+01 -1.1619662506224E+02  4.5000584059616E+01
 1.8499993500209E+04  8.9999980902526E+01 -2.6197793183322E+01  4.5000584059616E+01
 1.8499995000209E+04  8.9999980902526E+01  6.3801038695594E+01  4.5000584059616E+01
 1.8499996500209E+04  8.9999980902526E+01  1.5379987057451E+02  4.5000584059616E+01
 1.8499998000209E+04  8.9999980902526E+01 -1.1620129754657E+02  4.5000584059616E+01
 1.8499999500209E+04  8.9999980902526E+01 -2.6202465667658E+01  4.5000584059616E+01
 1.8500001000209E+04  8.9999980902526E+01  6.3796366211258E+01  4.5000584059616E+01
 1.8500002500209E+04  8.9999980902526E+01  1.5379519809017E+02  4.5000584059616E+01
 1.8500004000209E+04  8.9999980902526E+01 -1.1620597003091E+02  4.5000584059616E+01
 1.8500005500209E+04  8.9999980902526E+01 -2.6207138151995E+01  4.5000584059616E+01
 1.8500007000209E+04  8.9999980902526E+01  6.3791693726921E+01  4.5000584059616E+01
 1.8500008500209E+04  8.9999980902526E+01  1.5379052560584E+02  4.5000584059616E+01
 1.8599991000108E+04  8.9999980902526E+01 -1.4070585187730E+01  4.5000584059616E+01
 1.8599992500108E+04  8.9999980902526E+01  7.5928246691187E+01  4.5000584059616E+01
 1.8599994000108E+04  8.9999980902526E+01  1.6592707857010E+02  4.5000584059616E+01
 1.8599995500108E+04  8.9999980902526E+01 -1.0407408955098E+02  4.5000584059616E+01
 1.8599997000108E+04  8.9999980902526E+01 -1.4075257672065E+01  4.5000584059616E+01
 1.8599998500108E+04  8.9999980902526E+01  7.5923574206851E+01  4.5000584059616E+01
 1.8600000000108E+04  8.9999980902526E+01  1.6592240608577E+02  4.5000584059616E+01
 1.8600001500108E+04  8.9999980902526E+01 -1.0407876203532E+02  4.5000584059616E+01
 1.8600003000108E+04  8.9999980902526E+01 -1.4079930156401E+01  4.5000584059616E+01
 1.8600004500108E+04  8.9999980902526E+01  7.5918901722515E+01  4.5000584059616E+01
 1.8600006000108E+04  8.9999980902526E+01  1.6591773360143E+02  4.5000584059616E+01
 1.8600007500108E+04  8.9999980902526E+01 -1.0408343451965E+02  4.5000584059616E+01
 1.8600009000108E+04  8.9999980902526E+01 -1.4084602640737E+01  4.5000584059616E+01
 1.8699990000007E+04  8.9999980902526E+01  8.8055454612581E+01  4.5000584059616E+01
 1.8699991500007E+04  8.9999980902526E+01  1.7805428649150E+02  4.5000584059616E+01
 1.8699993000007E+04  8.9999980902526E+01 -9.1946881629585E+01  4.5000584059616E+01
 1.8699994500007E+04  8.9999980902526E+01 -1.9480497506678E+00  4.5000584059616E+01
 1.8699996000007E+04  8.9999980902526E+01  8.8050782128249E+01  4.5000584059616E+01
 1.8699997500007E+04  8.9999980902526E+01  1.7804961400717E+02  4.5000584059616E+01
 1.8699999000007E+04  8.9999980902526E+01 -9.1951554113916E+01  4.5000584059616E+01
 1.8700000500007E+04  8.9999980902526E+01 -1.9527222349992E+00  4.5000584059616E+01
 1.8700002000007E+04  8.9999980902526E+01  8.8046109643918E+01  4.5000584059616E+01
 1.8700003500007E+04  8.9999980902526E+01  1.7804494152284E+02  4.5000584059616E+01
 1.8700005000007E+04  8.9999980902526E+01 -9.1956226598248E+01  4.5000584059616E+01
 1.8700006500007E+04  8.9999980902526E+01 -1.9573947193307E+00  4.5000584059616E+01
 1.8700008000007E+04  8.9999980902526E+01  8.8041437159586E+01  4.5000584059616E+01
 1.8700009500007E+04  8.9999980902526E+01  1.7804026903850E+02  4.5000584059616E+01
 1.8799990499906E+04  8.9999980902526E+01 -7.9819673655398E+01  4.5000584059616E+01
 1.8799991999906E+04  8.9999980902526E+01  1.0179158223517E+01  4.5000584059616E+01
 1.8799993499906E+04  8.9999980902526E+01  1.0017799010243E+02  4.5000584059616E+01
 1.8799994999906E+04  8.9999980902526E+01 -1.6982317801865E+02  4.5000584059616E+01
 1.8799996499906E+04  8.9999980902526E+01 -7.9824346139738E+01  4.5000584059616E+01
 1.8799997999906E+04  8.9999980902526E+01  1.0174485739178E+01  4.5000584059616E+01
 1.8799999499906E+04  8.9999980902526E+01  1.0017331761809E+02  4.5000584059616E+01
 1.8800000999906E+04  8.9999980902526E+01 -1.6982785050299E+02  4.5000584059616E+01
 1.8800002499906E+04  8.9999980902526E+01 -7.9829018624077E+01  4.5000584059616E+01
 1.8800003999906E+04  8.9999980902526E+01  1.0169813254838E+01  4.5000584059616E+01
 1.8800005499906E+04  8.9999980902526E+01  1.0016864513375E+02  4.5000584059616E+01
 1.8800006999906E+04  8.9999980902526E+01 -1.6983252298733E+02  4.5000584059616E+01
 1.8800008499906E+04  8.9999980902526E+01 -7.9833691108416E+01  4.5000584059616E+01
 1.8800009999906E+04  8.9999980902526E+01  1.0165140770499E+01  4.5000584059616E+01
 1.8899990999805E+04  8.9999980902526E+01  1.1230519806116E+02  4.5000584059616E+01
 1.8899992499805E+04  8.9999980902526E+01 -1.5769597005993E+02  4.5000584059616E+01
 1.8899993999805E+04  8.9999980902526E+01 -6.7697138181009E+01  4.5000584059616E+01
 1.8899995499805E+04  8.9999980902526E+01  2.2301693697908E+01  4.5000584059616E+01
 1.8899996999805E+04  8.9999980902526E+01  1.1230052557683E+02  4.5000584059616E+01
 1.8899998499805E+04  8.9999980902526E+01 -1.5770064254426E+02  4.5000584059616E+01
 1.8899999999805E+04  8.9999980902526E+01 -6.7701810665340E+01  4.5000584059616E+01
 1.8900001499805E+04  8.9999980902526E+01  2.2297021213578E+01  4.5000584059616E+01
 1.8900002999805E+04  8.9999980902526E+01  1.1229585309250E+02  4.5000584059616E+01
 1.8900004499805E+04  8.9999980902526E+01 -1.5770531502859E+02  4.5000584059616E+01
 1.8900005999805E+04  8.9999980902526E+01 -6.7706483149670E+01  4.5000584059616E+01
 1.8900007499805E+04  8.9999980902526E+01  2.2292348729247E+01  4.5000584059616E+01
 1.8900008999805E+04  8.9999980902526E+01  1.1229118060816E+02  4.5000584059616E+01
 1.8999991499704E+04  8.9999980902526E+01 -5.5569930248907E+01  4.5000584059616E+01
 1.8999992999704E+04  8.9999980902526E+01  3.4428901630008E+01  4.5000584059616E+01
 1.8999994499704E+04  8.9999980902526E+01  1.2442773350892E+02  4.5000584059616E+01
 1.8999995999704E+04  8.9999980902526E+01 -1.4557343461216E+02  4.5000584059616E+01
 1.8999997499704E+04  8.9999980902526E+01 -5.5574602733245E+01  4.5000584059616E+01
 1.8999998999704E+04  8.9999980902526E+01  3.4424229145671E+01  4.5000584059616E+01
 1.9000000499704E+04  8.9999980902526E+01  1.2442306102459E+02  4.5000584059616E+01
 1.9000001999704E+04  8.9999980902526E+01 -1.4557810709650E+02  4.5000584059616E+01
 1.9000003499704E+04  8.9999980902526E+01 -5.5579275217583E+01  4.5000584059616E+01
 1.9000004999704E+04  8.9999980902526E+01  3.4419556661333E+01  4.5000584059616E+01
 1.9000006499704E+04  8.9999980902526E+01  1.2441838854025E+02  4.5000584059616E+01
 1.9000007999704E+04  8.9999980902526E+01 -1.4558277958084E+02  4.5000584059616E+01
 1.9000009499704E+04  8.9999980902526E+01 -5.5583947701920E+01  4.5000584059616E+01
 1.9099990499604E+04  8.9999980902526E+01  4.6556109622725E+01  4.5000584059616E+01
 1.9099991999604E+04  8.9999980902526E+01  1.3655494150164E+02  4.5000584059616E+01
 1.9099993499604E+04  8.9999980902526E+01 -1.3344622661944E+02  4.5000584059616E+01
 1.9099994999604E+04  8.9999980902526E+01 -4.3447394740525E+01  4.5000584059616E+01
 1.9099996499604E+04  8.9999980902526E+01  4.6551437138391E+01  4.5000584059616E+01
 1.9099997999604E+04  8.9999980902526E+01  1.3655026901731E+02  4.5000584059616E+01
 1.9099999499604E+04  8.9999980902526E+01 -1.3345089910378E+02  4.5000584059616E+01
 1.9100000999604E+04  8.9999980902526E+01 -4.3452067224860E+01  4.5000584059616E+01
 1.9100002499604E+04  8.9999980902526E+01  4.6546764654057E+01  4.5000584059616E+01
 1.9100003999604E+04  8.9999980902526E+01  1.3654559653297E+02  4.5000584059616E+01
 1.9100005499604E+04  8.9999980902526E+01 -1.3345557158811E+02  4.5000584059616E+01
 1.9100006999604E+04  8.9999980902526E+01 -4.3456739709194E+01  4.5000584059616E+01
 1.9100008499604E+04  8.9999980902526E+01  4.6542092169722E+01  4.5000584059616E+01
 1.9100009999604E+04  8.9999980902526E+01  1.3654092404864E+02  4.5000584059616E+01
 1.9199990999503E+04  8.9999980902526E+01 -1.2131901870305E+02  4.5000584059616E+01
 1.9199992499503E+04  8.9999980902526E+01 -3.1320186824133E+01  4.5000584059616E+01
 1.9199993999503E+04  8.9999980902526E+01  5.8678645054784E+01  4.5000584059616E+01
 1.9199995499503E+04  8.9999980902526E+01  1.4867747693370E+02  4.5000584059616E+01
 1.9199996999503E+04  8.9999980902526E+01 -1.2132369118738E+02  4.5000584059616E+01
 1.9199998499503E+04  8.9999980902526E+01 -3.1324859308466E+01  4.5000584059616E+01
 1.9199999999503E+04  8.9999980902526E+01  5.8673972570451E+01  4.5000584059616E+01
 1.9200001499503E+04  8.9999980902526E+01  1.4867280444937E+02  4.5000584059616E+01
 1.9200002999503E+04  8.9999980902526E+01 -1.2132836367172E+02  4.5000584059616E+01
 1.9200004499503E+04  8.9999980902526E+01 -3.1329531792799E+01  4.5000584059616E+01
 1.9200005999503E+04  8.9999980902526E+01  5.8669300086118E+01  4.5000584059616E+01
 1.9200007499503E+04  8.9999980902526E+01  1.4866813196503E+02  4.5000584059616E+01
 1.9200008999503E+04  8.9999980902526E+01 -1.2133303615605E+02  4.5000584059616E+01
 1.9299991499402E+04  8.9999980902526E+01  7.0805853040512E+01  4.5000584059616E+01
 1.9299992999402E+04  8.9999980902526E+01  1.6080468491943E+02  4.5000584059616E+01
 1.9299994499402E+04  8.9999980902526E+01 -1.0919648320166E+02  4.5000584059616E+01
 1.9299995999402E+04  8.9999980902526E+01 -1.9197651322742E+01  4.5000584059616E+01
 1.9299997499402E+04  8.9999980902526E+01  7.0801180556173E+01  4.5000584059616E+01
 1.9299998999402E+04  8.9999980902526E+01  1.6080001243509E+02  4.5000584059616E+01
 1.9300000499402E+04  8.9999980902526E+01 -1.0920115568600E+02  4.5000584059616E+01
 1.9300001999402E+04  8.9999980902526E+01 -1.9202323807081E+01  4.5000584059616E+01
 1.9300003499402E+04  8.9999980902526E+01  7.0796508071834E+01  4.5000584059616E+01
 1.9300004999402E+04  8.9999980902526E+01  1.6079533995075E+02  4.5000584059616E+01
 1.9300006499402E+04  8.9999980902526E+01 -1.0920582817034E+02  4.5000584059616E+01
 1.9300007999402E+04  8.9999980902526E+01 -1.9206996291420E+01  4.5000584059616E+01
 1.9300009499402E+04  8.9999980902526E+01  7.0791835587496E+01  4.5000584059616E+01
 1.9399990499301E+04  8.9999980902526E+01  1.7293189286358E+02  4.5000584059616E+01
 1.9399991999301E+04  8.9999980902526E+01 -9.7069275257504E+01  4.5000584059616E+01
 1.9399993499301E+04  8.9999980902526E+01 -7.0704433785867E+00  4.5000584059616E+01
 1.9399994999301E+04  8.9999980902526E+01  8.2928388500331E+01  4.5000584059616E+01
 1.9399996499301E+04  8.9999980902526E+01  1.7292722037925E+02  4.5000584059616E+01
 1.9399997999301E+04  8.9999980902526E+01 -9.7073947741834E+01  4.5000584059616E+01
 1.9399999499301E+04  8.9999980902526E+01 -7.0751158629169E+00  4.5000584059616E+01
 1.9400000999301E+04  8.9999980902526E+01  8.2923716016001E+01  4.5000584059616E+01
 1.9400002499301E+04  8.9999980902526E+01  1.7292254789492E+02  4.5000584059616E+01
 1.9400003999301E+04  8.9999980902526E+01 -9.7078620226165E+01  4.5000584059616E+01
 1.9400005499301E+04  8.9999980902526E+01 -7.0797883472471E+00  4.5000584059616E+01
 1.9400006999301E+04  8.9999980902526E+01  8.2919043531670E+01  4.5000584059616E+01
 1.9400008499301E+04  8.9999980902526E+01  1.7291787541059E+02  4.5000584059616E+01
 1.9400009999301E+04  8.9999980902526E+01 -9.7083292710495E+01  4.5000584059616E+01
 1.9499990999200E+04  8.9999980902526E+01  5.0567645666761E+00  4.5000584059616E+01
 1.9499992499200E+04  8.9999980902526E+01  9.5055596445591E+01  4.5000584059616E+01
 1.9499993999200E+04  8.9999980902526E+01 -1.7494557167549E+02  4.5000584059616E+01
 1.9499995499200E+04  8.9999980902526E+01 -8.4946739796578E+01  4.5000584059616E+01
 1.9499996999200E+04  8.9999980902526E+01  5.0520920823374E+00  4.5000584059616E+01
 1.9499998499200E+04  8.9999980902526E+01  9.5050923961253E+01  4.5000584059616E+01
 1.9499999999200E+04  8.9999980902526E+01 -1.7495024415983E+02  4.5000584059616E+01
 1.9500001499200E+04  8.9999980902526E+01 -8.4951412280917E+01  4.5000584059616E+01
 1.9500002999200E+04  8.9999980902526E+01  5.0474195979987E+00  4.5000584059616E+01
 1.9500004499200E+04  8.9999980902526E+01  9.5046251476914E+01  4.5000584059616E+01
 1.9500005999200E+04  8.9999980902526E+01 -1.7495491664417E+02  4.5000584059616E+01
 1.9500007499200E+04  8.9999980902526E+01 -8.4956084765255E+01  4.5000584059616E+01
 1.9500008999200E+04  8.9999980902526E+01  5.0427471136599E+00  4.5000584059616E+01
 1.9599991499099E+04  8.9999980902526E+01 -1.6281836369053E+02  4.5000584059616E+01
 1.9599992999099E+04  8.9999980902526E+01 -7.2819531811618E+01  4.5000584059616E+01
 1.9599994499099E+04  8.9999980902526E+01  1.7179300067299E+01  4.5000584059616E+01
 1.9599995999099E+04  8.9999980902526E+01  1.0717813194622E+02  4.5000584059616E+01
 1.9599997499099E+04  8.9999980902526E+01 -1.6282303617487E+02  4.5000584059616E+01
 1.9599998999099E+04  8.9999980902526E+01 -7.2824204295950E+01  4.5000584059616E+01
 1.9600000499099E+04  8.9999980902526E+01  1.7174627582966E+01  4.5000584059616E+01
 1.9600001999099E+04  8.9999980902526E+01  1.0717345946188E+02  4.5000584059616E+01
 1.9600003499099E+04  8.9999980902526E+01 -1.6282770865920E+02  4.5000584059616E+01
 1.9600004999099E+04  8.9999980902526E+01 -7.2828876780283E+01  4.5000584059616E+01
 1.9600006499099E+04  8.9999980902526E+01  1.7169955098634E+01  4.5000584059616E+01
 1.9600007999099E+04  8.9999980902526E+01  1.0716878697755E+02  4.5000584059616E+01
 1.9600009499099E+04  8.9999980902526E+01 -1.6283238114353E+02  4.5000584059616E+01
 1.9699990498998E+04  8.9999980902526E+01 -6.0692323895018E+01  4.5000584059616E+01
 1.9699991998998E+04  8.9999980902526E+01  2.9306507983898E+01  4.5000584059616E+01
 1.9699993498998E+04  8.9999980902526E+01  1.1930533986281E+02  4.5000584059616E+01
 1.9699994998998E+04  8.9999980902526E+01 -1.5069582825827E+02  4.5000584059616E+01
 1.9699996498998E+04  8.9999980902526E+01 -6.0696996379353E+01  4.5000584059616E+01
 1.9699997998998E+04  8.9999980902526E+01  2.9301835499564E+01  4.5000584059616E+01
 1.9699999498998E+04  8.9999980902526E+01  1.1930066737848E+02  4.5000584059616E+01
 1.9700000998998E+04  8.9999980902526E+01 -1.5070050074260E+02  4.5000584059616E+01
 1.9700002498998E+04  8.9999980902526E+01 -6.0701668863687E+01  4.5000584059616E+01
 1.9700003998998E+04  8.9999980902526E+01  2.9297163015229E+01  4.5000584059616E+01
 1.9700005498998E+04  8.9999980902526E+01  1.1929599489415E+02  4.5000584059616E+01
 1.9700006998998E+04  8.9999980902526E+01 -1.5070517322694E+02  4.5000584059616E+01
 1.9700008498998E+04  8.9999980902526E+01 -6.0706341348021E+01  4.5000584059616E+01
 1.9700009998998E+04  8.9999980902526E+01  2.9292490530895E+01  4.5000584059616E+01
 1.9799990998897E+04  8.9999980902526E+01  1.3143254785594E+02  4.5000584059616E+01
 1.9799992498897E+04  8.9999980902526E+01 -1.3856862026515E+02  4.5000584059616E+01
 1.9799993998897E+04  8.9999980902526E+01 -4.8569788386230E+01  4.5000584059616E+01
 1.9799995498897E+04  8.9999980902526E+01  4.1429043492685E+01  4.5000584059616E+01
 1.9799996998897E+04  8.9999980902526E+01  1.3142787537160E+02  4.5000584059616E+01
 1.9799998498897E+04  8.9999980902526E+01 -1.3857329274948E+02  4.5000584059616E+01
 1.9799999998897E+04  8.9999980902526E+01 -4.8574460870568E+01  4.5000584059616E+01
 1.9800001498897E+04  8.9999980902526E+01  4.1424371008348E+01  4.5000584059616E+01
